==7087== NVPROF is profiling process 7087, command: python maskrcnn_test.py
==7087== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torch/tensor.py:593: RuntimeWarning: Iterating over a tensor might cause the trace to be incorrect. Passing a tensor of different shape won't change the number of iterations executed (and might lead to errors or silently give incorrect results).
  'incorrect results).', category=RuntimeWarning)
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torch/nn/functional.py:3123: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  dtype=torch.float32)).float())) for i in range(dim)]
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/anchor_utils.py:147: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  torch.tensor(image_size[1] // g[1], dtype=torch.int64, device=device)] for g in grid_sizes]
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/ops/boxes.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  boxes_x = torch.min(boxes_x, torch.tensor(width, dtype=boxes.dtype, device=boxes.device))
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/ops/boxes.py:130: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  boxes_y = torch.min(boxes_y, torch.tensor(height, dtype=boxes.dtype, device=boxes.device))
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/transform.py:271: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  for s, s_orig in zip(new_size, original_size)
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/roi_heads.py:372: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  return torch.tensor(M + 2 * padding).to(torch.float32) / torch.tensor(M).to(torch.float32)
File test_street_small.jpg exists, skip.
==7087== Profiling application: python maskrcnn_test.py
==7087== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
2.71466s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71471s  1.0240us              (1 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::CompareLTFunctor<long>, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [21520]
2.71472s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71475s  1.0240us              (1 1 1)        (64 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [21538]
2.71479s     992ns              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [21551]
2.71480s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71483s  1.1840us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [21569]
2.71485s  1.0240us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [21579]
2.71487s  1.5360us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [21589]
2.71489s  1.0240us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [21599]
2.71490s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71492s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71493s     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71494s     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71497s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71499s     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71500s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71502s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71504s  3.9670us              (2 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE0_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_ [21681]
2.71508s  1.4720us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [21697]
2.71510s  1.2480us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [21705]
2.71513s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71516s  1.1520us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [21726]
2.71518s     992ns              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [21734]
2.71521s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71525s  2.4640us              (1 1 1)      (1024 1 1)        43        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>(int, float, at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>, bool, at::GenericPackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits) [21754]
2.71529s  1.2160us            (352 1 1)        (64 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>) [21768]
2.71533s  1.1840us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareLTFunctor<long>) [21785]
2.71534s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71538s  1.1840us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [21803]
2.71541s  1.3760us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [21816]
2.71543s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71547s  1.0560us              (1 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::CompareLTFunctor<long>, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [21839]
2.71548s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71552s  1.0240us              (1 1 1)        (64 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [21857]
2.71555s     992ns              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [21870]
2.71556s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71559s  1.1200us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [21888]
2.71561s  1.0240us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [21898]
2.71563s  1.5040us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [21908]
2.71565s  1.0560us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [21918]
2.71566s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71568s     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71569s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71571s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71574s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71575s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71577s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71578s     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71581s  4.0630us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE0_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_ [22000]
2.71585s  1.4720us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [22016]
2.71587s  1.2800us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [22024]
2.71588s     864ns                    -               -         -         -         -        8B  8.8303MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71591s  1.1840us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [22045]
2.71593s  1.0240us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [22053]
2.71595s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71599s  2.2400us              (1 1 1)      (1024 1 1)        43        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>(int, float, at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>, bool, at::GenericPackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits) [22073]
2.71603s  1.2480us            (352 1 1)        (64 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>) [22087]
2.71606s  1.1520us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareLTFunctor<long>) [22104]
2.71608s     704ns                    -               -         -         -         -        1B  1.3547MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71611s  1.1520us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [22122]
2.71615s  1.3760us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [22135]
2.71616s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71620s  1.0240us              (1 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::CompareLTFunctor<long>, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [22158]
2.71622s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71625s     992ns              (1 1 1)        (64 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [22176]
2.71628s     992ns              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [22189]
2.71630s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71633s  1.1190us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [22207]
2.71635s     992ns              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [22217]
2.71637s  1.4720us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [22227]
2.71638s  1.0240us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [22237]
2.71640s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71641s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71643s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71644s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71647s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71648s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71651s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71652s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71655s  3.8080us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE0_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_ [22319]
2.71659s  1.5360us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [22335]
2.71661s  1.2480us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [22343]
2.71662s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71665s  1.1520us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [22364]
2.71667s     992ns              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [22372]
2.71669s     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71673s  2.2080us              (1 1 1)      (1024 1 1)        43        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>(int, float, at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>, bool, at::GenericPackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits) [22392]
2.71677s  1.2160us            (352 1 1)        (64 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>) [22406]
2.71681s  1.1840us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareLTFunctor<long>) [22423]
2.71682s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.71686s  1.2800us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [22441]
