scatter rank: 1
scatter rank: 4
scatter rank: 4
scatter rank: 1
scatter rank: 1

#OpName                       	#InvokeCount	#Duration(us): Sum/Mean/Min/Max
fused_greater                 	1         	17.903/17.903/17.903/17.903
fused_concatenate_8           	1         	17.807/17.807/17.807/17.807
fused_shape_of_9              	1         	17.735/17.735/17.735/17.735
fused_take_take_subtract      	1         	17.675/17.675/17.675/17.675
fused_take_multiply_add       	1         	17.658/17.658/17.658/17.658
fused_take_cast               	1         	17.551/17.551/17.551/17.551
fused_adv_index_adv_index     	1         	17.426/17.426/17.426/17.426
fused_take_multiply_add_1     	1         	17.259/17.259/17.259/17.259
fused_adv_index_3             	1         	17.181/17.181/17.181/17.181
fused_split_squeeze_multiply_squeeze_multiply_squeeze_multiply_squeeze_multiply__1511904406113696076_	1         	17.074/17.074/17.074/17.074
fused_arange_8                	1         	17.006/17.006/17.006/17.006
fused_concatenate_7           	1         	16.998/16.998/16.998/16.998
fused_take_add_cast_expand_dims	1         	16.369/16.369/16.369/16.369
shape_func_dyn_strided_slice_1	28        	15.912/0.568286/0.476/0.964
fused_shape_of_5              	1         	15.785/15.785/15.785/15.785
fused_shape_of_7              	1         	15.711/15.711/15.711/15.711
fused_shape_of_10             	1         	15.569/15.569/15.569/15.569
fused_shape_of_6              	1         	15.517/15.517/15.517/15.517
fused_prod_1                  	49        	12.866/0.262571/0.183/0.955
shape_func_split_squeeze      	8         	6.399/0.799875/0.292/1.545
shape_func_cast_adv_index     	8         	4.49/0.56125/0.346/1.355
shape_func_dyn_strided_slice_7	5         	3.789/0.7578/0.627/0.913
shape_func_dyn_strided_slice_6	6         	3.659/0.609833/0.537/0.735
fused_multiply_47             	14        	3.533/0.252357/0.165/0.418
shape_func_argwhere           	1         	3.413/3.413/3.413/3.413
fused_multiply_48             	10        	2.678/0.2678/0.204/0.367
shape_func_split_squeeze_cast 	3         	2.615/0.871667/0.528/1.412
shape_func_scatter_1          	4         	2.358/0.5895/0.466/0.903
shape_func_nn_conv2d_add_nn_relu	4         	2.331/0.58275/0.504/0.769
shape_func_subtract_add       	2         	2.228/1.114/0.573/1.655
shape_func_scatter            	4         	2.191/0.54775/0.496/0.671
shape_func_reshape_repeat_repeat_repeat_1	4         	1.831/0.45775/0.315/0.601
shape_func_dyn_strided_slice  	2         	1.721/0.8605/0.849/0.872
fused_full                    	1         	1.721/1.721/1.721/1.721
fused_vision_roi_align_7      	1         	1.7/1.7/1.7/1.7
shape_func_vision_roi_align   	1         	1.69/1.69/1.69/1.69
shape_func_nn_dense_add_nn_relu_1	1         	1.682/1.682/1.682/1.682
shape_func_adv_index_1        	3         	1.599/0.533/0.478/0.617
shape_func_dyn_full           	2         	1.543/0.7715/0.733/0.81
shape_func_vision_non_max_suppression	2         	1.536/0.768/0.761/0.775
shape_func_take_take_subtract_take_take_subtract_multiply_concatenate_sqrt_divid_8209301934478849404_	2         	1.497/0.7485/0.712/0.785
shape_func_squeeze            	2         	1.483/0.7415/0.704/0.779
shape_func_reshape_repeat_repeat_repeat	4         	1.467/0.36675/0.304/0.491
shape_func_equal              	2         	1.466/0.733/0.656/0.81
shape_func_vision_roi_align_1 	1         	1.396/1.396/1.396/1.396
shape_func_reshape            	1         	1.383/1.383/1.383/1.383
shape_func_equal_1            	2         	1.279/0.6395/0.55/0.729
shape_func_divide_expand_dims_multiply_expand_dims_add_divide_clip_exp_expand_di_15411288564710615775_	1         	1.241/1.241/1.241/1.241
shape_func_expand_dims_1      	2         	1.235/0.6175/0.599/0.636
shape_func_take_take_add_multiply_take_take_subtract_multiply_take_add_cast_cast_17625094857328918560_	1         	1.215/1.215/1.215/1.215
shape_func_arange_2           	1         	1.162/1.162/1.162/1.162
shape_func_expand_dims        	2         	1.142/0.571/0.553/0.589
shape_func_nn_conv2d_add      	1         	1.123/1.123/1.123/1.123
shape_func_equal_2            	2         	1.103/0.5515/0.493/0.61
shape_func_full_like_concatenate_concatenate_concatenate	2         	1.097/0.5485/0.543/0.554
shape_func_cast               	2         	1.045/0.5225/0.461/0.584
shape_func_full_full_full_full_full_concatenate_reshape_cast_broadcast_to_like_a_9835853383799399833_	1         	1.021/1.021/1.021/1.021
shape_func_equal_3            	2         	1.018/0.509/0.473/0.545
shape_func_dyn_reshape_1      	1         	0.933/0.933/0.933/0.933
shape_func_arange_1           	1         	0.93/0.93/0.93/0.93
shape_func_nn_softmax         	1         	0.929/0.929/0.929/0.929
shape_func_dyn_strided_slice_3	1         	0.925/0.925/0.925/0.925
shape_func_vision_roi_align_5 	1         	0.915/0.915/0.915/0.915
shape_func_reshape_1          	1         	0.893/0.893/0.893/0.893
shape_func_dyn_strided_slice_5	1         	0.885/0.885/0.885/0.885
shape_func_dyn_reshape        	1         	0.868/0.868/0.868/0.868
shape_func_dyn_strided_slice_8	1         	0.861/0.861/0.861/0.861
shape_func_reshape_adv_index_adv_index	1         	0.861/0.861/0.861/0.861
shape_func_dyn_strided_slice_4	1         	0.821/0.821/0.821/0.821
shape_func_maximum_minimum_maximum_minimum_stack	1         	0.797/0.797/0.797/0.797
shape_func_adv_index_split_squeeze_adv_index	1         	0.793/0.793/0.793/0.793
shape_func_nn_dense_add_1     	1         	0.766/0.766/0.766/0.766
shape_func_nn_conv2d_transpose_add_nn_relu	1         	0.755/0.755/0.755/0.755
