==245118== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version
File test_street_small.jpg exists, skip.
==245118== Profiling application: python maskrcnn_test.py
==245118== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
30.5608s  1.5040us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_kernel0 [46523]
30.5608s  1.2480us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [46528]
30.5608s  1.2800us              (1 1 1)         (2 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_add_concatenate_kernel0 [46533]
30.5608s  2.5280us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_min_8_kernel0 [46538]
30.5608s  1.2480us              (1 1 1)         (1 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_kernel0 [46543]
30.5609s  1.1840us              (1 1 1)       (256 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_11__transform17unary_transform_fINS_10device_ptrIiEES8_NS5_14no_stencil_tagEZN3tvm7contrib25thrust_stable_sort_by_keyIilEEvP8DLTensorSE_SE_SE_bEUliE_NS5_21always_true_predicateEEElEESH_lEEvT0_T1_ [46554]
30.5609s  1.1520us              (1 1 1)       (256 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<long>, thrust::device_ptr<long>) [46569]
30.5609s  13.504us              (1 1 1)       (256 1 1)        99  33.063KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>*, cub::DeviceRadixSortPolicy<int, long, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>**, bool=0, int, int) [46588]
30.5609s  1.1840us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [46601]
30.5609s  1.1840us              (1 1 1)       (256 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<long*, long*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<long*, long*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>(long*, thrust::cuda_cub::__transform::no_stencil_tag) [46616]
30.5609s  1.3120us              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel0 [46627]
30.5609s  1.0880us              (1 1 1)      (1024 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel1 [46629]
30.5609s     768ns                    -               -         -         -         -  2.2148KB  2.7503GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5610s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5610s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5610s     736ns                    -               -         -         -         -        8B  10.366MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5610s  3.1040us              (2 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_9_kernel0 [46642]
30.5610s  1.0560us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_kernel0 [46647]
30.5610s  2.3680us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [46652]
30.5610s     864ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [46657]
30.5611s  1.5040us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_1_kernel0 [46662]
30.5611s  1.1520us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [46667]
30.5611s  1.1840us              (1 1 1)         (2 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_add_concatenate_kernel0 [46672]
30.5614s  2.4000us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_min_8_kernel0 [46677]
30.5614s  1.0560us              (1 1 1)         (1 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_kernel0 [46682]
30.5614s     960ns              (1 1 1)       (256 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_11__transform17unary_transform_fINS_10device_ptrIiEES8_NS5_14no_stencil_tagEZN3tvm7contrib25thrust_stable_sort_by_keyIilEEvP8DLTensorSE_SE_SE_bEUliE_NS5_21always_true_predicateEEElEESH_lEEvT0_T1_ [46693]
30.5614s  1.1520us              (1 1 1)       (256 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<long>, thrust::device_ptr<long>) [46708]
30.5615s  10.976us              (1 1 1)       (256 1 1)        99  33.063KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>*, cub::DeviceRadixSortPolicy<int, long, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>**, bool=0, int, int) [46727]
30.5615s     864ns              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [46740]
30.5615s     928ns              (1 1 1)       (256 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<long*, long*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<long*, long*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>(long*, thrust::cuda_cub::__transform::no_stencil_tag) [46755]
30.5615s  1.0560us              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel0 [46766]
30.5615s     992ns              (1 1 1)      (1024 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel1 [46768]
30.5615s     768ns                    -               -         -         -         -  2.2148KB  2.7503GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5615s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5615s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5615s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5616s  1.7920us              (2 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_9_kernel0 [46781]
30.5616s     928ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [46786]
30.5616s  1.2480us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_cast_kernel0 [46791]
30.5616s  1.3760us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_cast_concatenate_kernel0 [46796]
30.5616s     768ns                    -               -         -         -         -        4B  4.9671MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5616s     832ns                    -               -         -         -         -       16B  18.340MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5617s  2.0800us              (6 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [46805]
30.5617s  1.2160us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_kernel0 [46810]
30.5617s     736ns                    -               -         -         -         -        4B  5.1830MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5617s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5617s  1.2480us              (6 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [46819]
30.5617s  7.1670us             (13 1 1)       (512 1 1)        26        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_reshape_reshape_concatenate_kernel0 [46824]
30.5617s     960ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [46829]
30.5618s  1.3120us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [46834]
30.5618s  1.1840us              (1 1 1)       (256 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_11__transform17unary_transform_fINS_10device_ptrIiEES8_NS5_14no_stencil_tagEZN3tvm7contrib25thrust_stable_sort_by_keyIiiEEvP8DLTensorSE_SE_SE_bEUliE_NS5_21always_true_predicateEEElEESH_lEEvT0_T1_ [46845]
30.5618s  1.1520us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<int>, thrust::device_ptr<int>) [46860]
30.5618s  17.856us              (1 1 1)       (256 1 1)       128  33.063KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>*, cub::DeviceRadixSortPolicy<int, int, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>**, bool=0, int, int) [46879]
30.5618s     960ns              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [46892]
30.5618s     832ns              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [46907]
30.5618s  1.2160us              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel0 [46918]
30.5619s  1.0880us              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel1 [46920]
30.5619s  1.1840us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [46925]
30.5619s  2.3680us                    -               -         -         -         -  24.609KB  9.9110GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5619s     736ns                    -               -         -         -         -        8B  10.366MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5619s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5619s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5619s  2.8800us             (13 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [46938]
30.5620s     864ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [46943]
30.5620s  1.1840us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [46948]
30.5620s  1.0560us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [46953]
30.5620s  2.4000us                    -               -         -         -         -  24.609KB  9.7789GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5620s     736ns                    -               -         -         -         -        8B  10.366MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5620s     864ns                    -               -         -         -         -       16B  17.661MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5620s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5621s  1.5040us             (13 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [46966]
30.5621s     832ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [46971]
30.5621s  1.2800us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_cast_1_kernel0 [46976]
30.5621s  1.3760us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_cast_concatenate_1_kernel0 [46981]
30.5621s     767ns                    -               -         -         -         -        4B  4.9735MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5621s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5621s  2.2080us             (59 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [46990]
30.5622s  1.1840us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_1_kernel0 [46995]
30.5622s     736ns                    -               -         -         -         -        4B  5.1830MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5622s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5622s  2.8160us            (105 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [47004]
30.5623s  20.672us            (176 1 1)       (512 1 1)        22        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_reshape_reshape_concatenate_1_kernel0 [47009]
30.5624s     864ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [47014]
30.5624s  1.1840us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [47019]
30.5624s  1.0880us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [47024]
30.5624s  27.776us                    -               -         -         -         -  351.56KB  12.071GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5626s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5626s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5626s     736ns                    -               -         -         -         -        8B  10.366MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5626s  5.2800us            (176 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [47037]
30.5626s     832ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [47042]
30.5626s  1.0880us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [47047]
30.5627s     992ns              (1 1 1)       (256 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_11__transform17unary_transform_fINS_10device_ptrIiEES8_NS5_14no_stencil_tagEZN3tvm7contrib25thrust_stable_sort_by_keyIiiEEvP8DLTensorSE_SE_SE_bEUliE_NS5_21always_true_predicateEEElEESH_lEEvT0_T1_ [47058]
30.5627s  1.0560us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<int>, thrust::device_ptr<int>) [47073]
30.5627s  13.760us              (1 1 1)       (256 1 1)       128  33.063KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>*, cub::DeviceRadixSortPolicy<int, int, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>**, bool=0, int, int) [47092]
30.5627s     960ns              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [47105]
30.5627s     864ns              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [47120]
30.5627s  1.0880us              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel0 [47131]
30.5627s     960ns              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel1 [47133]
30.5627s  1.0880us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [47138]
30.5628s  27.776us                    -               -         -         -         -  351.56KB  12.071GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5629s     896ns                    -               -         -         -         -        8B  8.5149MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5630s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5630s     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5630s  5.1520us            (176 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [47151]
30.5631s  942.52us           (9317 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_1_kernel0 [47156]
30.5641s  1.4400us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_11_kernel0 [47163]
30.5641s  1.6640us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_less_kernel0 [47166]
30.5641s     768ns                    -               -         -         -         -        1B  1.2418MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5641s  1.1520us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_add_17_kernel0 [47173]
30.5641s  1.4400us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_7_kernel0 [47178]
30.5641s  1.1520us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_8_kernel0 [47183]
30.5641s  1.0560us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_1_kernel0 [47188]
30.5642s  1.3120us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_kernel0 [47193]
30.5642s  2.5600us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [47198]
30.5642s  10.144us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_9_kernel0 [47203]
30.5642s  9.5040us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_repeat_repeat_kernel0 [47208]
30.5642s  1.2160us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_10_kernel0 [47213]
30.5642s  1.0240us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_2_kernel0 [47218]
